plant,compound,emissions
androsace_septentrionalis,"2,6-Octadien-1-amine, 3,7-dimethyl-",257898.5
androsace_septentrionalis,"2,6,6-Trimethyl-2-cyclohexene-1,4-dione",39838
androsace_septentrionalis,"3-Hexen-1-ol, acetate, (E)-",571944.25
androsace_septentrionalis,"4-Pentenoic acid, 2-methyl-, 4-methyl-2-pentyl ester",23993
androsace_septentrionalis,"Acetic acid, hexyl ester",24311.75
androsace_septentrionalis,"Acetic acid, pentyl ester",142837.75
androsace_septentrionalis,Anisole,18245.5
androsace_septentrionalis,Benzyl isopentyl ether,67406.75
androsace_septentrionalis,"Bicyclo[2.2.1]heptane, 2,2-dimethyl-3-methylene-, (1S)-",33346
androsace_septentrionalis,"Bicyclo[3.1.0]hexane, 4-methylene-1-(1-methylethyl)-",244720.5
androsace_septentrionalis,"Butane, 1-fluoro-",181510.5
androsace_septentrionalis,"Butanenitrile, 3-methyl-",24568.5
androsace_septentrionalis,"Cyclohexanol, 1-methyl-4-(1-methylethyl)-",22515.5
androsace_septentrionalis,"Cyclopentanone, 2-ethyl-",12788.25
androsace_septentrionalis,"Cyclopropane, 1,1-dimethyl-2-(3-methyl-1,3-butadienyl)-",28944.5
androsace_septentrionalis,D-Limonene,642645.5
androsace_septentrionalis,"Decanoic acid, silver(1+) salt",15335.75
androsace_septentrionalis,Eicosanoic acid,264603.5
androsace_septentrionalis,Eicosyl octyl ether,58774.75
androsace_septentrionalis,"Furan, 2-methyl-",9482.25
androsace_septentrionalis,"Heptane, 2,5-dimethyl-",15580.25
androsace_septentrionalis,"Heptane, 2,5,5-trimethyl-",141391.25
androsace_septentrionalis,"Hexane, 3-ethyl-3-methyl-",51864.5
androsace_septentrionalis,"Oleyl alcohol, trifluoroacetate",456458.5
androsace_septentrionalis,"Oxetane, 2,2-dimethyl-",14337.5
androsace_septentrionalis,"Pentafluoropropionic acid, tetradecyl ester",42163.75
androsace_septentrionalis,"phenol, 2-(1,1,3,3-tetramethylbutyl)-",239833.25
androsace_septentrionalis,"Sulfurous acid, pentadecyl pentyl ester",226390.5
androsace_septentrionalis,"Tridecane, 2,5-dimethyl-",117167.5
arenaria_congesta,.beta.-Ocimene,2459.278846153846
arenaria_congesta,.beta.-Pinene,27530.91575091575
arenaria_congesta,"(1R)-2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene",140511.11103479852
arenaria_congesta,(E)-4-Oxohex-2-enal,67642.0560897436
arenaria_congesta,"(E)-4,8-Dimethylnona-1,3,7-triene",71665.30769230769
arenaria_congesta,(R)-(-)-(Z)-14-Methyl-8-hexadecen-1-ol,14495.153846153846
arenaria_congesta,"[1,1'-Bicyclopentyl]-2-one",429585.8990384616
arenaria_congesta,"1-Butanol, 2-methyl-, acetate",3885.2438186813183
arenaria_congesta,"1-Butanol, 3-methyl-",69092.64537545787
arenaria_congesta,1-Chloroeicosane,50966.394230769234
arenaria_congesta,"1-Decanol, 2-octyl-",44219.07692307692
arenaria_congesta,"1-Dodecanol, 3,7,11-trimethyl-",21309.052884615383
arenaria_congesta,"1-Heptanol, 2,4-diethyl-",5835.307692307692
arenaria_congesta,1-Hexadecanol,89530.07692307692
arenaria_congesta,"1-Hexene, 3,5-dimethyl-",56120.307692307695
arenaria_congesta,1-Nonanol,443977.5384615384
arenaria_congesta,1-Nonene,186791.38461538465
arenaria_congesta,1-Pentanol,48111.61538461538
arenaria_congesta,"1-Pentanol, 4-methyl-",307079.711996337
arenaria_congesta,1-Penten-3-ol,41163.94917582418
arenaria_congesta,"1-Pentene, 4-methyl-",12450.865384615385
arenaria_congesta,"1-Propanol, 2-methyl-",3045.721153846154
arenaria_congesta,"1,3-Octadiene",14608.615384615385
arenaria_congesta,"1,7-Octadiene-3,6-diol, 2,6-dimethyl-",16414.153846153848
arenaria_congesta,11-Methyldodecanol,761.3942307692307
arenaria_congesta,"2-Butanone, 3-methyl-",65059.07326007326
arenaria_congesta,"2-Butenal, 3-methyl-",160829.62362637362
arenaria_congesta,"2-Heptanol, (S)-",133372.3076923077
arenaria_congesta,"2-Hexen-1-ol, (Z)-",686.9711538461538
arenaria_congesta,"2-Hexenal, (E)-",37600.96153846154
arenaria_congesta,2-Nonene,38311
arenaria_congesta,"2-Octene, (E)-",53128.61538461538
arenaria_congesta,"2-Oxepanone, 7-methyl-",63284.68498168498
arenaria_congesta,"2-Pentanol, 4-methyl-",415164.8461538461
arenaria_congesta,"2-Propanone, 1-hydroxy-",212018.38461538465
arenaria_congesta,"2-Propenoic acid, octyl ester",107589
arenaria_congesta,"2-Undecenal, E-",33243.61538461538
arenaria_congesta,"2-Undecene, 4,5-dimethyl-, [R*,S*-(Z)]-",20775.92307692308
arenaria_congesta,"2,6-Octadien-1-ol, 2,7-dimethyl-",43980.07692307692
arenaria_congesta,"2,6-Octadienal, 3,7-dimethyl-, (E)-",28942.07692307692
arenaria_congesta,"2,6,6-Trimethyl-2-cyclohexene-1,4-dione",63236.76396520146
arenaria_congesta,3-Carene,43704.51694139194
arenaria_congesta,"3-Hexen-1-ol, (E)-",719254.6462912088
arenaria_congesta,"3-Hexen-1-ol, acetate, (E)-",848791.8035714285
arenaria_congesta,"3-Tetradecene, (Z)-",75520.80929487178
arenaria_congesta,"4-Hexen-1-ol, (Z)-",290366.92307692306
arenaria_congesta,"4-Methyl-1,3-pentadiene",6267.7692307692305
arenaria_congesta,4-t-Butyl-2-(1-methyl-2-nitroethyl)cyclohexanone,39203.92307692308
arenaria_congesta,"6-Tetradecene, (E)-",123632.69230769233
arenaria_congesta,"7-Heptadecene, 1-chloro-",32395.091575091577
arenaria_congesta,7-Oxabicyclo[2.2.1]heptan-2-one,46335.8836996337
arenaria_congesta,"Acetic acid, hexyl ester",150052.01236263735
arenaria_congesta,Acetoin,65492.288003663
arenaria_congesta,Acetophenone,346881.6153846154
arenaria_congesta,"Benzene, 1-methyl-3-(1-methylethyl)-",8039.92673992674
arenaria_congesta,"Benzene, 1,3-dichloro-",10351
arenaria_congesta,Benzyl isopentyl ether,120739.14720695972
arenaria_congesta,"Bicyclo[2.2.1]heptane, 2,2-dimethyl-3-methylene-, (1S)-",20488.28205128205
arenaria_congesta,"Bicyclo[3.1.0]hexane, 4-methylene-1-(1-methylethyl)-",47588.769230769234
arenaria_congesta,"Bicyclo[3.1.1]heptane, 6,6-dimethyl-2-methylene-, (1S)-",72144.87980769231
arenaria_congesta,"Borane, diethyl(decyloxy)-",944.8461538461538
arenaria_congesta,"Butane, 1,2-dichloro-2-methyl-",126156.92307692308
arenaria_congesta,"Butanedioic acid, 2,3-bis(acetyloxy)-, [R-(R*,R*)]-",89897.46909340659
arenaria_congesta,"Butanenitrile, 2-methyl-",27966.678571428572
arenaria_congesta,"Butanenitrile, 3-methyl-",16587.5538003663
arenaria_congesta,"Carbonic acid, hexyl prop-1-en-2-yl ester",1079.3076923076924
arenaria_congesta,"Carbonic acid, octyl prop-1-en-2-yl ester",93624.76923076923
arenaria_congesta,Caryophyllene,6405.432692307692
arenaria_congesta,Cyclododecanol,23922.53846153846
arenaria_congesta,"Cyclohexanol, 1-methyl-4-(1-methylethyl)-",13931.059981684984
arenaria_congesta,"Cyclopentane, 1,2-dimethyl-",55088.46153846154
arenaria_congesta,Cyclopentanol,22167.39926739927
arenaria_congesta,Cyclopentanone,76507.62980769231
arenaria_congesta,"Cyclopentanone, 2-ethyl-",23017.570054945056
arenaria_congesta,"Cyclopropane, 1,1-dimethyl-2-(3-methyl-1,3-butadienyl)-",21533.322115384617
arenaria_congesta,D-Limonene,172974.61973443223
arenaria_congesta,"Decane, 3,7-dimethyl-",5954.538461538462
arenaria_congesta,"Decane, 5-ethyl-5-methyl-",133334.38461538462
arenaria_congesta,"Decanoic acid, silver(1+) salt",5553.461538461538
arenaria_congesta,Eicosanoic acid,21654.66346153846
arenaria_congesta,"Ethanone, 1-(3-cyclohexen-1-yl)-",20837.153846153848
arenaria_congesta,"Formic acid, heptyl ester",39342.932692307695
arenaria_congesta,"Furan, 2-methyl-",5840.307692307692
arenaria_congesta,"Heptane, 2,5-dimethyl-",131927.23076923078
arenaria_congesta,"Heptane, 2,5,5-trimethyl-",52616.84615384616
arenaria_congesta,"Hexane, 3-methyl-4-methylene-",8618.307692307691
arenaria_congesta,"Hexane, 3,4-dimethyl-",136888.61538461538
arenaria_congesta,Hexyl chloroformate,33558.61538461538
arenaria_congesta,Hexyl octyl ether,11598.692307692309
arenaria_congesta,L-.alpha.-Terpineol,3889.307692307693
arenaria_congesta,L-Lactic acid,162171.48076923078
arenaria_congesta,Linalool,36258.75457875458
arenaria_congesta,"Methoxyacetic acid, tetradecyl ester",131780.46153846153
arenaria_congesta,Methyl vinyl ketone,57769.38461538462
arenaria_congesta,n-Valeric acid cis-3-hexenyl ester,38456.13461538462
arenaria_congesta,"Oleyl alcohol, trifluoroacetate",663700.1538461539
arenaria_congesta,"Oxetane, 2,2-dimethyl-",12680.384615384615
arenaria_congesta,"Pentafluoropropionic acid, tetradecyl ester",67762.76442307692
arenaria_congesta,"phenol, 2-(1,1,3,3-tetramethylbutyl)-",79395.76923076923
arenaria_congesta,"R-(-)-1,2-propanediol",42584.71153846154
arenaria_congesta,"Sulfurous acid, 2-ethylhexyl octadecyl ester",10400.120192307691
arenaria_congesta,"Sulfurous acid, pentadecyl pentyl ester",44128.53846153846
arenaria_congesta,"Sulfurous acid, pentyl undecyl ester",69814.47229853479
arenaria_congesta,trans-Geranylgeraniol,33598.38461538462
arenaria_congesta,"trans-p-mentha-1(7),8-dien-2-ol",18980.95238095238
arenaria_congesta,"Tridecane, 2,5-dimethyl-",18490.10989010989
boechera_stricta,.beta.-Ocimene,11759.2
boechera_stricta,"(1R)-2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene",352127.61904761905
boechera_stricta,(E)-4-Oxohex-2-enal,11396
boechera_stricta,"(E)-4,8-Dimethylnona-1,3,7-triene",127474.23809523808
boechera_stricta,"[1,1'-Bicyclopentyl]-2-one",138161.77142857143
boechera_stricta,1-Heptene,78718.09523809524
boechera_stricta,1-Hexadecanol,492745.6
boechera_stricta,1-Nonanol,145183
boechera_stricta,1-Nonene,219056.8
boechera_stricta,"1-Pentene, 4-methyl-",235549.2
boechera_stricta,"1-Propanol, 2-methyl-",11665.6
boechera_stricta,"2-Butenal, 3-methyl-",162454.8
boechera_stricta,2-Heptanone,18284.4
boechera_stricta,"2-Hexenal, (E)-",3756
boechera_stricta,"2-Octene, (E)-",65016.2
boechera_stricta,"2-Pentanol, 3-chloro-4-methyl-, (R*,R*)-(.+/-.)-",83483.6
boechera_stricta,"2-Propenoic acid, 2-methyl-, 3-hydroxypropyl ester",222715.61904761905
boechera_stricta,"2-Propenoic acid, octyl ester",75910.8
boechera_stricta,"2-Undecenal, E-",17511.8
boechera_stricta,"2,3-Butanedione",149914.09523809524
boechera_stricta,"2,6-Octadien-1-ol, 2,7-dimethyl-",114748.6
boechera_stricta,"3-Hexen-1-ol, acetate, (E)-",159227.8
boechera_stricta,"4-Hexen-1-ol, 2-ethenyl-2,5-dimethyl-",99944
boechera_stricta,"Acetic acid, hexyl ester",73009.61904761904
boechera_stricta,Acetoin,9208.8
boechera_stricta,"Bicyclo[2.2.1]heptan-2-ol, 1,7,7-trimethyl-, (1S-endo)-",20142.85714285714
boechera_stricta,"Bicyclo[2.2.1]heptane, 2,2-dimethyl-3-methylene-, (1S)-",7722.2
boechera_stricta,"Bicyclo[3.1.0]hexane, 4-methylene-1-(1-methylethyl)-",113511.4
boechera_stricta,"Bicyclo[7.2.0]undec-4-ene, 4,11,11-trimethyl-8-methylene-",31203.6
boechera_stricta,"Butanal, 3-methyl-, oxime",11712.95238095238
boechera_stricta,"Butanedioic acid, 2,3-bis(acetyloxy)-, [R-(R*,R*)]-",128024.38095238096
boechera_stricta,"Butanenitrile, 2-methyl-",16817.6
boechera_stricta,"Butanoic acid, 2-methyl-, methyl ester",14408.57142857143
boechera_stricta,"Carbonic acid, octyl prop-1-en-2-yl ester",39531.428571428565
boechera_stricta,Caryophyllene,62756.4
boechera_stricta,cis-3-Hexenyl iso-butyrate,35701.2
boechera_stricta,"Cyclopentane, 1,2-dimethyl-, trans-",41263.4
boechera_stricta,"Cyclopentanone, 2-ethyl-",10086.342857142858
boechera_stricta,"Cyclopropane, 1,1-dimethyl-2-(3-methyl-1,3-butadienyl)-",73203.80952380951
boechera_stricta,D-Limonene,943843.0476190476
boechera_stricta,"Decane, 2,8,8-trimethyl-",118182.66666666666
boechera_stricta,"Dodecane, 4,9-dipropyl-",86618
boechera_stricta,"Ethanone, 1-cyclopropyl-",42529.8
boechera_stricta,Eucalyptol,127484
boechera_stricta,"Furan, 2-methyl-",80687.8
boechera_stricta,"Heptane, 2,5,5-trimethyl-",31501.8
boechera_stricta,"Hexane, 3-methyl-4-methylene-",32932.2
boechera_stricta,n-Nonylcyclohexane,84015.6
boechera_stricta,"Naphthalene, 1,2,3,4-tetrahydro-1,6-dimethyl-4-(1-methylethyl)-, (1S-cis)-",55143
boechera_stricta,"Oleyl alcohol, trifluoroacetate",315705.2
boechera_stricta,"Pentadecafluorooctanoic acid, dodecyl ester",131956.6
boechera_stricta,"Pentafluoropropionic acid, dodecyl ester",125380.6
campanula_rotundifolia,(-)-.beta.-Bourbonene,83456.26728110599
campanula_rotundifolia,"(1R,2S,6S,7S,8S)-8-Isopropyl-1-methyl-3-methylenetricyclo[4.4.0.02,7]decane-rel-",12105.608294930877
campanula_rotundifolia,"(1R)-2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene",134613.97628951765
campanula_rotundifolia,(E)-4-Oxohex-2-enal,49234.3016954865
campanula_rotundifolia,"(E)-4,8-Dimethylnona-1,3,7-triene",75068.35714285714
campanula_rotundifolia,"[1,1'-Bicyclopentyl]-2-one",472910.2142857143
campanula_rotundifolia,"1-Butanol, 3-methyl-",8314.509216589862
campanula_rotundifolia,"1-Decene, 3,3,4-trimethyl-",14607.442396313363
campanula_rotundifolia,"1-Dodecanol, 3,7,11-trimethyl-",17849.14285714286
campanula_rotundifolia,"1-Hexene, 3,5-dimethyl-",5393.5
campanula_rotundifolia,1-Nonanol,623454.1428571428
campanula_rotundifolia,1-Nonene,167408.35714285713
campanula_rotundifolia,1-Pentanol,67224.5
campanula_rotundifolia,1-Penten-3-ol,44936.58064516129
campanula_rotundifolia,"1-Pentene, 4-methyl-",3849.795918367347
campanula_rotundifolia,"1-Propanol, 2-methyl-",44494.00468384075
campanula_rotundifolia,1-Tetradecanol,57178.92857142857
campanula_rotundifolia,"1,2,4-Metheno-1H-indene, octahydro-1,7a-dimethyl-5-(1-methylethyl)-, [1S-(1.alpha.,2.alpha.,3a.beta.,4.alpha.,5.alpha.,7a.beta.",181073.8116016568
campanula_rotundifolia,"1,3-Octadiene",6918.142857142857
campanula_rotundifolia,"1,7-Octadiene-3,6-diol, 2,6-dimethyl-",4368.785714285715
campanula_rotundifolia,"2-Butanone, 3-methyl-",56365.07142857143
campanula_rotundifolia,"2-Butanone, 4-hydroxy-3-(hydroxymethyl)-3-methyl-",21526.64285714286
campanula_rotundifolia,"2-Butenal, 3-methyl-",239700.84331797235
campanula_rotundifolia,"2-Furanmethanol, 5-ethenyltetrahydro-.alpha.,.alpha.,5-trimethyl-, cis-",10722.165898617512
campanula_rotundifolia,2-Heptanone,50518.53110599079
campanula_rotundifolia,"2-Hexen-1-ol, (Z)-",2023.755760368664
campanula_rotundifolia,"2-Hexenal, (E)-",78562.7256624424
campanula_rotundifolia,2-Nonene,54241.07142857143
campanula_rotundifolia,"2-Oxepanone, 7-methyl-",14153.156682027651
campanula_rotundifolia,"2-Pentanol, 3-chloro-4-methyl-, (R*,R*)-(.+/-.)-",197351.0850340136
campanula_rotundifolia,"2-Pentanol, 4-methyl-",629759.6428571428
campanula_rotundifolia,"2-Propanone, 1-hydroxy-",144117.92857142858
campanula_rotundifolia,"2-Propenoic acid, 4-methylpentyl ester",26015.285714285714
campanula_rotundifolia,"2-Propenoic acid, 6-methylheptyl ester",22215.96806064441
campanula_rotundifolia,"2-Propenoic acid, octyl ester",213611.5
campanula_rotundifolia,"2-Undecanethiol, 2-methyl-",62213.0818916673
campanula_rotundifolia,"2-Undecene, 4,5-dimethyl-, [R*,S*-(Z)]-",26495.214285714286
campanula_rotundifolia,"2,2,6-Trimethyl-4H-1,3-dioxin-4-one",12674.142857142857
campanula_rotundifolia,"2,3-Butanedione",113155.21428571428
campanula_rotundifolia,3-Carene,57916.05395151847
campanula_rotundifolia,"3-Cyclohexen-1-ol, 4-methyl-1-(1-methylethyl)-, (R)-",6034.285714285715
campanula_rotundifolia,"3-Hexadecene, (Z)-",37803.857142857145
campanula_rotundifolia,"3-Hexen-1-ol, (E)-",25737.082510423526
campanula_rotundifolia,"3-Hexen-1-ol, acetate, (E)-",281450.51156795345
campanula_rotundifolia,"4-Decene, 7-methyl-, (E)-",2987.214285714286
campanula_rotundifolia,"4-Hexen-1-ol, (Z)-",366938
campanula_rotundifolia,"4-Hexen-1-ol, 2-ethenyl-2,5-dimethyl-",114449.35714285714
campanula_rotundifolia,"4-Hexen-1-ol, 5-methyl-2-(1-methylethenyl)-, acetate",21862.64285714286
campanula_rotundifolia,4-t-Butyl-2-(1-methyl-2-nitroethyl)cyclohexanone,36465.07142857143
campanula_rotundifolia,"5-Octadecene, (E)-",72774.19815668203
campanula_rotundifolia,8-Octadecenal,6401.928571428572
campanula_rotundifolia,"Acetic acid, hexyl ester",32155.571428571428
campanula_rotundifolia,Acetoin,43219.94832666013
campanula_rotundifolia,Acetophenone,566910.2142857143
campanula_rotundifolia,Anisole,141754.04539404338
campanula_rotundifolia,"Benzene, 1,3-dichloro-",9300.714285714286
campanula_rotundifolia,Benzyl isopentyl ether,118028.65762635038
campanula_rotundifolia,"Bicyclo[2.2.1]heptane, 2,2-dimethyl-3-methylene-, (1S)-",19554.706051220062
campanula_rotundifolia,"Bicyclo[3.1.0]hexane, 4-methylene-1-(1-methylethyl)-",48293.16393442623
campanula_rotundifolia,"Bicyclo[7.2.0]undec-4-ene, 4,11,11-trimethyl-8-methylene-",3781.785714285714
campanula_rotundifolia,"Borane, diethyl(decyloxy)-",33962.11751152074
campanula_rotundifolia,"Butane, 1,2-dichloro-2-methyl-",59304.5
campanula_rotundifolia,"Butanenitrile, 2-methyl-",30293.714285714286
campanula_rotundifolia,"Butanenitrile, 3-methyl-",16298.142857142857
campanula_rotundifolia,"Carbonic acid, octyl prop-1-en-2-yl ester",91056.35714285714
campanula_rotundifolia,"Carbonic acid, tetradecyl vinyl ester",412294.0714285714
campanula_rotundifolia,"Carbonic acid, undecyl vinyl ester",27516.35714285714
campanula_rotundifolia,Caryophyllene,47846.44854070661
campanula_rotundifolia,"Cyclohexanol, 1-methyl-4-(1-methylethyl)-",21332.401223842266
campanula_rotundifolia,"Cyclohexanol, 5-methyl-2-(1-methylethyl)-",34802.57142857143
campanula_rotundifolia,"Cyclopentane, 1-ethyl-2-methyl-",6511.285714285715
campanula_rotundifolia,"Cyclopentane, 1,2-dimethyl-",14756.57142857143
campanula_rotundifolia,"Cyclopentanol, 1,2-dimethyl-3-(1-methylethenyl)-, [1R-(1.alpha.,2.alpha.,3.alpha.)]-",77921.07142857143
campanula_rotundifolia,Cyclopentanone,45520.07142857143
campanula_rotundifolia,"Cyclopentanone, 2-ethyl-",47985.71428571428
campanula_rotundifolia,D-Carvone,2628.9285714285716
campanula_rotundifolia,D-Limonene,192082.4181674653
campanula_rotundifolia,"Decane, 2,8,8-trimethyl-",15401.100702576112
campanula_rotundifolia,"Decanoic acid, silver(1+) salt",37176.8149882904
campanula_rotundifolia,Eicosyl octyl ether,2831.7006802721085
campanula_rotundifolia,"Ethanol, 2-(hexyloxy)-",27423.85623630732
campanula_rotundifolia,"Ethanone, 1-(3-cyclohexen-1-yl)-",243852.7857142857
campanula_rotundifolia,"Ethanone, 1-cyclopropyl-",78697.85714285714
campanula_rotundifolia,"Formamide, N-phenyl-",15912.089093701998
campanula_rotundifolia,"Formic acid, heptyl ester",16108.99385560676
campanula_rotundifolia,"Furan, 2-methyl-",14603.07142857143
campanula_rotundifolia,"Heptane, 2,2,3,3,5,6,6-heptamethyl-",10061.142857142857
campanula_rotundifolia,"Heptane, 2,5-dimethyl-",23295.571428571428
campanula_rotundifolia,"Hexadecane, 1-(ethenyloxy)-",36309.857142857145
campanula_rotundifolia,"Hexadecanoic acid, 2-oxo-, methyl ester",9408.57142857143
campanula_rotundifolia,"Hexane, 1-chloro-",52782.57142857143
campanula_rotundifolia,"Hexane, 3-ethyl-3-methyl-",37426.857142857145
campanula_rotundifolia,Hexyl chloroformate,51659.42857142857
campanula_rotundifolia,Hexyl octyl ether,104982.85267857143
campanula_rotundifolia,L-.alpha.-Terpineol,18082.65306122449
campanula_rotundifolia,L-Lactic acid,561227.0398126463
campanula_rotundifolia,Linalool,63625.737327188945
campanula_rotundifolia,"Methoxyacetic acid, tetradecyl ester",162139.2857142857
campanula_rotundifolia,Muramic acid,270168.4285714286
campanula_rotundifolia,"Naphthalene, 2-methyl-",46062.20952632772
campanula_rotundifolia,Neryl (S)-2-methylbutanoate,21890.571428571428
campanula_rotundifolia,"Oleyl alcohol, trifluoroacetate",475549.8571428571
campanula_rotundifolia,"Pentafluoropropionic acid, decyl ester",52118.57142857143
campanula_rotundifolia,"Pentafluoropropionic acid, dodecyl ester",76881.71428571429
campanula_rotundifolia,"Pentafluoropropionic acid, tetradecyl ester",11110.379464285714
campanula_rotundifolia,"phenol, 2-(1,1,3,3-tetramethylbutyl)-",56657.5
campanula_rotundifolia,"Propanoic acid, 2,2-dimethyl-, 2-ethylhexyl ester",54490.44759717081
campanula_rotundifolia,"Sulfurous acid, pentyl undecyl ester",60247.2431206089
campanula_rotundifolia,"Undecane, 2,10-dimethyl-",9876.69642857143
castilleja_sulphurea,.beta.-Myrcene,294519.85714285716
castilleja_sulphurea,.beta.-Ocimene,400543.7174406515
castilleja_sulphurea,(+)-2-Bornanone,13527.714285714286
castilleja_sulphurea,"(1R,2S,6S,7S,8S)-8-Isopropyl-1-methyl-3-methylenetricyclo[4.4.0.02,7]decane-rel-",99360.57142857143
castilleja_sulphurea,"(1R,5R)-4-Methylene-1-((R)-6-methylhept-5-en-2-yl)bicyclo[3.1.0]hexane, (relative configuration)",22326.77419354839
castilleja_sulphurea,"(1R)-2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene",206998.23063418915
castilleja_sulphurea,(E)-4-Oxohex-2-enal,63740.67119581836
castilleja_sulphurea,"(E)-4,8-Dimethylnona-1,3,7-triene",801586.024868964
castilleja_sulphurea,(R)-(-)-(Z)-14-Methyl-8-hexadecen-1-ol,23505.386416861827
castilleja_sulphurea,"[1,1'-Bicyclopentyl]-2-one",511882.5978911924
castilleja_sulphurea,"1-Butanol, 2-methyl-",332590.88524590165
castilleja_sulphurea,"1-Butanol, 2-methyl-, acetate",30146.14285714286
castilleja_sulphurea,"1-Butanol, 3-methyl-",60072.82665832066
castilleja_sulphurea,"1-Butanol, 3-methyl-, acetate",30979.571428571428
castilleja_sulphurea,1-Hexadecanol,409117.1428571429
castilleja_sulphurea,1-Pentanol,115336.18515200898
castilleja_sulphurea,"1-Pentanol, 4-methyl-",35450.49697277113
castilleja_sulphurea,1-Penten-3-ol,13968.57142857143
castilleja_sulphurea,"1-Pentene, 4-methyl-",65515.42857142857
castilleja_sulphurea,"1-Propanamine, N,2-dimethyl-N-nitroso-",169877.14285714287
castilleja_sulphurea,"1-Propanol, 2-methyl-",57668.99297423888
castilleja_sulphurea,11-Methyldodecanol,26575.238095238095
castilleja_sulphurea,"2-Butenal, 3-methyl-",30520.571428571428
castilleja_sulphurea,"2-Butenedioic acid (Z)-, monododecyl ester",47987.83410138249
